feature,mean,std,count,cv
financials_2027_ytd_270906752_lag_1_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_1_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_270906752_lag_1_roll_std_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_1_roll_std_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_1_roll_std_63,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_std_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_std_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_21_roll_std_63,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_std_21,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_std_5,0.0,0.0,2,
financials_2027_ytd_270906752_lag_5_roll_std_63,0.0,0.0,2,
financials_2027_ytd_270906752_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_270906752_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_270906752_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_270906752_roll_std_21,0.0,0.0,2,
financials_2027_ytd_270906752_roll_std_5,0.0,0.0,2,
financials_2027_ytd_270906752_roll_std_63,0.0,0.0,2,
financials_2027_ytd_28638206,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_std_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_std_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_1_roll_std_63,0.008823253,0.0064969542,46,0.7363445
financials_2027_ytd_28638206_lag_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_std_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_std_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_21_roll_std_63,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_std_21,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_std_5,0.0,0.0,2,
financials_2027_ytd_28638206_lag_5_roll_std_63,0.0,0.0,2,
financials_2027_ytd_28638206_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_28638206_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_28638206_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_28638206_roll_std_21,0.0,0.0,2,
financials_2027_ytd_28638206_roll_std_5,0.0,0.0,2,
financials_2027_ytd_28638206_roll_std_63,0.0005402255,0.0007639942,2,1.4142135
financials_2027_ytd_314322981,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_std_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_std_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_1_roll_std_63,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_std_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_std_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_21_roll_std_63,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_std_21,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_std_5,0.0,0.0,2,
financials_2027_ytd_314322981_lag_5_roll_std_63,0.0,0.0,2,
financials_2027_ytd_314322981_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_314322981_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_314322981_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_314322981_roll_std_21,0.0,0.0,2,
financials_2027_ytd_314322981_roll_std_5,0.0,0.0,2,
financials_2027_ytd_314322981_roll_std_63,0.0,0.0,2,
financials_2027_ytd_316731098,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_std_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_std_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_1_roll_std_63,0.0001148054,0.00016235936,2,1.4142135
financials_2027_ytd_316731098_lag_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_std_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_std_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_21_roll_std_63,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_std_21,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_std_5,0.0,0.0,2,
financials_2027_ytd_316731098_lag_5_roll_std_63,0.0,0.0,2,
financials_2027_ytd_316731098_roll_mean_21,0.0,0.0,2,
financials_2027_ytd_316731098_roll_mean_5,0.0,0.0,2,
financials_2027_ytd_316731098_roll_mean_63,0.0,0.0,2,
financials_2027_ytd_316731098_roll_std_21,0.0,0.0,2,
financials_2027_ytd_316731098_roll_std_5,0.0,0.0,2,
financials_2027_ytd_316731098_roll_std_63,0.0,0.0,2,
financials_2_ytd_37117966,0.0,0.0,2,
financials_2_ytd_37117966_lag_1,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_mean_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_mean_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_mean_63,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_std_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_std_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_1_roll_std_63,0.0,0.0,2,
financials_2_ytd_37117966_lag_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_mean_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_mean_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_mean_63,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_std_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_std_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_21_roll_std_63,0.00013368999,0.0001890662,2,1.4142135
financials_2_ytd_37117966_lag_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_mean_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_mean_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_mean_63,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_std_21,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_std_5,0.0,0.0,2,
financials_2_ytd_37117966_lag_5_roll_std_63,0.0,0.0,2,
financials_2_ytd_37117966_roll_mean_21,0.0,0.0,2,
financials_2_ytd_37117966_roll_mean_5,0.0,0.0,2,
financials_2_ytd_37117966_roll_mean_63,0.0,0.0,2,
financials_2_ytd_37117966_roll_std_21,0.0,0.0,2,
financials_2_ytd_37117966_roll_std_5,0.0,0.0,2,
financials_2_ytd_37117966_roll_std_63,0.0,0.0,2,
financials_3524_ytd_10621103,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_21_roll_std_63,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_10621103_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_10621103_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_10621103_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_10621103_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_10621103_roll_std_21,0.0,0.0,2,
financials_3524_ytd_10621103_roll_std_5,0.0,0.0,2,
financials_3524_ytd_10621103_roll_std_63,0.0,0.0,2,
financials_3524_ytd_1875166722,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_21_roll_std_63,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_1875166722_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_std_21,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_std_5,0.0,0.0,2,
financials_3524_ytd_1875166722_roll_std_63,0.0,0.0,2,
financials_3524_ytd_2630179,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_21_roll_std_63,0.00045951534,0.00064985285,2,1.4142137
financials_3524_ytd_2630179_lag_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2630179_lag_5_roll_std_63,0.00063023897,0.00089129247,2,1.4142135
financials_3524_ytd_2630179_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2630179_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2630179_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2630179_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2630179_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2630179_roll_std_63,0.0,0.0,2,
financials_3524_ytd_2664412,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_21_roll_std_63,6.4290856e-05,9.0921e-05,2,1.4142135
financials_3524_ytd_2664412_lag_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2664412_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_2664412_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_2664412_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_2664412_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_2664412_roll_std_21,0.0,0.0,2,
financials_3524_ytd_2664412_roll_std_5,0.0,0.0,2,
financials_3524_ytd_2664412_roll_std_63,0.0,0.0,2,
financials_3524_ytd_430994973,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_21_roll_std_63,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_430994973_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_430994973_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_430994973_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_430994973_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_430994973_roll_std_21,0.0,0.0,2,
financials_3524_ytd_430994973_roll_std_5,0.0,0.0,2,
financials_3524_ytd_430994973_roll_std_63,0.00026542894,0.0003753732,2,1.4142135
financials_3524_ytd_44727976,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_21_roll_std_63,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_44727976_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_44727976_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_44727976_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_44727976_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_44727976_roll_std_21,0.0,0.0,2,
financials_3524_ytd_44727976_roll_std_5,0.0,0.0,2,
financials_3524_ytd_44727976_roll_std_63,0.0,0.0,2,
financials_3524_ytd_6471435,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_std_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_std_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_1_roll_std_63,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_std_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_std_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_21_roll_std_63,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_std_21,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_std_5,0.0,0.0,2,
financials_3524_ytd_6471435_lag_5_roll_std_63,0.0,0.0,2,
financials_3524_ytd_6471435_roll_mean_21,0.0,0.0,2,
financials_3524_ytd_6471435_roll_mean_5,0.0,0.0,2,
financials_3524_ytd_6471435_roll_mean_63,0.0,0.0,2,
financials_3524_ytd_6471435_roll_std_21,0.0,0.0,2,
financials_3524_ytd_6471435_roll_std_5,0.0,0.0,2,
financials_3524_ytd_6471435_roll_std_63,0.0,0.0,2,
financials_4197_ytd_11186432,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_std_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_std_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_1_roll_std_63,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_std_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_std_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_21_roll_std_63,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_std_21,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_std_5,0.0,0.0,2,
financials_4197_ytd_11186432_lag_5_roll_std_63,0.0,0.0,2,
financials_4197_ytd_11186432_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_11186432_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_11186432_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_11186432_roll_std_21,0.0,0.0,2,
financials_4197_ytd_11186432_roll_std_5,0.0,0.0,2,
financials_4197_ytd_11186432_roll_std_63,0.0,0.0,2,
financials_4197_ytd_128844730,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_std_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_std_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_1_roll_std_63,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_std_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_std_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_21_roll_std_63,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_std_21,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_std_5,0.0,0.0,2,
financials_4197_ytd_128844730_lag_5_roll_std_63,0.0,0.0,2,
financials_4197_ytd_128844730_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_128844730_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_128844730_roll_mean_63,0.0,0.0,2,
financials_4197_ytd_128844730_roll_std_21,0.0,0.0,2,
financials_4197_ytd_128844730_roll_std_5,0.0,0.0,2,
financials_4197_ytd_128844730_roll_std_63,0.0,0.0,2,
financials_4197_ytd_222487131,0.0,0.0,2,
financials_4197_ytd_222487131_lag_1,0.0,0.0,2,
financials_4197_ytd_222487131_lag_1_roll_mean_21,0.0,0.0,2,
financials_4197_ytd_222487131_lag_1_roll_mean_5,0.0,0.0,2,
financials_4197_ytd_222487131_lag_1_roll_mean_63,0.0,0.0,2,
