feature,importance,date
ret_21d_540493929_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_540493929_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_304217218_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_304217218_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_34205210_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_34205210_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2655634_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2635406_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_33611679_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2650739_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2650739_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2643269_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2643269_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_8159376_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2649298_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2649298_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2635406_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_289284110_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_208663871_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2587243_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_249367598_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2608635_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2608635_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_42103135_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_42103135_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_9296998_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_9296998_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2587243_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2657398_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_289284110_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2657398_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_541838827_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_541838827_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_61531759_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_117909354_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_117909354_lag_1_roll_mean_63,0.0,2018-03-05
financials_4197_ytd_266255451_lag_1_roll_std_63,0.0,2018-03-05
financials_4197_ytd_266255451_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_208663871_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_261467301_lag_1_roll_std_63,0.0,2018-03-05
financials_1269_ytd_2587089_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_434440757_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2619516_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2619516_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_27059648_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_27059648_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_241723349_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_241723349_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2630730_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2630730_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_434440757_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2610459_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_268423068_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_268423068_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_217608642_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_217608642_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2587089_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2587089_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_383176829_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_383176829_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2610459_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_674760023_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_261467301_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_1785031329_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2661510_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2661510_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_4056373_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_4056373_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_274942065_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_274942065_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_33101962_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_33101962_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_1785031329_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_674760023_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2631170_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2631170_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_49064259_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_49064259_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_214814966_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_214814966_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2637676_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2637676_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_249367598_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_283618041_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_283618041_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2601199_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_311938938_lag_1_roll_mean_63,0.0,2018-03-05
financials_4197_ytd_377973241_lag_1_roll_std_63,0.0,2018-03-05
financials_4197_ytd_377973241_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_206901219_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_206901219_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_2609168_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2609168_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2601199_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2633833_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_252492827_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2633833_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_23604640_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_23604640_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_109766319_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_109766319_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_275260849_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_275260849_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_304219831_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_311938938_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_252492827_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_40517707_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2661025_lag_1_roll_mean_63,0.0,2018-03-05
financials_1269_ytd_2587089_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_49610911_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_49610911_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_29703875_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_29703875_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2622900_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2622900_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2661025_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_2604934_lag_1_roll_std_63,0.0,2018-03-05
financials_43898_ytd_2649739_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_2604934_lag_1_roll_mean_63,0.0,2018-03-05
financials_4430_ytd_37117966_lag_1_roll_std_63,0.0,2018-03-05
financials_4430_ytd_37117966_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_3263902_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_3263902_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_3263901_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_3263901_lag_1_roll_mean_63,0.0,2018-03-05
financials_43898_ytd_2649739_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_304219831_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_322139911_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_322139911_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2613114_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_254863274_lag_1_roll_mean_63,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2644569_lag_1_roll_std_63,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2644569_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2620236_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2620236_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_26254872_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_26254872_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2613114_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_190694125_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2639565_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_190694125_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_2611216_lag_1_roll_std_63,0.0,2018-03-05
financials_4256_ytd_2611216_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_59560283_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_59560283_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_266486655_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_266486655_lag_1_roll_mean_63,0.0,2018-03-05
financials_4256_ytd_40517707_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_254863274_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2609200_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2609200_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_10976629_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2639565_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_249837489_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_249837489_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_10062389_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_403312972_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_403312972_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_545859003_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_545859003_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2594884_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2594884_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_540763162_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_540763162_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2638558_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2638558_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_2618261_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_2618261_lag_1_roll_mean_63,0.0,2018-03-05
ret_21d_10976629_lag_1_roll_std_63,0.0,2018-03-05
ret_21d_141499733_lag_1_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2590360_roll_std_21,0.0,2018-03-05
ret_21d_2650629_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2595072_roll_std_5,0.0,2018-03-05
ret_21d_30322131_roll_std_5,0.0,2018-03-05
ret_21d_30322131_roll_mean_5,0.0,2018-03-05
ret_21d_24993622_roll_std_5,0.0,2018-03-05
ret_21d_24993622_roll_mean_5,0.0,2018-03-05
ret_21d_2599302_roll_std_5,0.0,2018-03-05
ret_21d_2599302_roll_mean_5,0.0,2018-03-05
ret_21d_98123022_roll_std_5,0.0,2018-03-05
ret_21d_98123022_roll_mean_5,0.0,2018-03-05
ret_21d_2595072_roll_mean_5,0.0,2018-03-05
ret_21d_312053169_roll_mean_5,0.0,2018-03-05
ret_21d_605696988_roll_std_5,0.0,2018-03-05
ret_21d_605696988_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_222487131_roll_std_5,0.0,2018-03-05
financials_4197_ytd_222487131_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2654558_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2654558_roll_mean_5,0.0,2018-03-05
ret_21d_429940172_roll_std_5,0.0,2018-03-05
ret_21d_429940172_roll_mean_5,0.0,2018-03-05
ret_21d_255215865_roll_mean_5,0.0,2018-03-05
ret_21d_312053169_roll_std_5,0.0,2018-03-05
ret_21d_2617250_roll_std_5,0.0,2018-03-05
ret_21d_51937491_roll_mean_5,0.0,2018-03-05
ret_21d_25835213_roll_std_5,0.0,2018-03-05
ret_21d_25835213_roll_mean_5,0.0,2018-03-05
ret_21d_2595754_roll_std_5,0.0,2018-03-05
ret_21d_2595754_roll_mean_5,0.0,2018-03-05
ret_21d_303189491_roll_std_5,0.0,2018-03-05
ret_21d_137135978_roll_std_5,0.0,2018-03-05
ret_21d_137135978_roll_mean_5,0.0,2018-03-05
ret_21d_51937491_roll_std_5,0.0,2018-03-05
ret_21d_2598323_roll_std_5,0.0,2018-03-05
ret_21d_280431427_roll_mean_5,0.0,2018-03-05
ret_21d_2598323_roll_mean_5,0.0,2018-03-05
ret_21d_248498842_roll_std_5,0.0,2018-03-05
ret_21d_248498842_roll_mean_5,0.0,2018-03-05
ret_21d_11114096_roll_std_5,0.0,2018-03-05
ret_21d_11114096_roll_mean_5,0.0,2018-03-05
ret_21d_2634346_roll_std_5,0.0,2018-03-05
ret_21d_2634346_roll_mean_5,0.0,2018-03-05
ret_21d_280431427_roll_std_5,0.0,2018-03-05
ret_21d_2640147_roll_std_5,0.0,2018-03-05
ret_21d_2640147_roll_mean_5,0.0,2018-03-05
ret_21d_34691164_roll_mean_5,0.0,2018-03-05
ret_21d_402038094_roll_mean_5,0.0,2018-03-05
ret_21d_2620284_roll_mean_5,0.0,2018-03-05
ret_21d_700123271_roll_std_5,0.0,2018-03-05
ret_21d_700123271_roll_mean_5,0.0,2018-03-05
ret_21d_2664030_roll_std_5,0.0,2018-03-05
ret_21d_2664030_roll_mean_5,0.0,2018-03-05
ret_21d_39561547_roll_std_5,0.0,2018-03-05
ret_21d_39561547_roll_mean_5,0.0,2018-03-05
ret_21d_402038094_roll_std_5,0.0,2018-03-05
ret_21d_48925233_roll_std_5,0.0,2018-03-05
ret_21d_268198438_roll_std_5,0.0,2018-03-05
ret_21d_48925233_roll_mean_5,0.0,2018-03-05
ret_21d_246370674_roll_std_5,0.0,2018-03-05
ret_21d_246370674_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2651870_roll_std_5,0.0,2018-03-05
financials_4430_ytd_2651870_roll_mean_5,0.0,2018-03-05
ret_21d_266067391_roll_std_5,0.0,2018-03-05
ret_21d_266067391_roll_mean_5,0.0,2018-03-05
ret_21d_260949221_roll_std_5,0.0,2018-03-05
ret_21d_2620284_roll_std_5,0.0,2018-03-05
ret_21d_8200982_roll_mean_5,0.0,2018-03-05
ret_21d_8200982_roll_std_5,0.0,2018-03-05
ret_21d_2619054_roll_mean_5,0.0,2018-03-05
ret_21d_268198438_roll_mean_5,0.0,2018-03-05
ret_21d_2632650_roll_std_5,0.0,2018-03-05
ret_21d_2632650_roll_mean_5,0.0,2018-03-05
ret_21d_2631896_roll_std_5,0.0,2018-03-05
ret_21d_2631896_roll_mean_5,0.0,2018-03-05
ret_21d_222487131_roll_std_5,0.0,2018-03-05
ret_21d_378706271_roll_std_5,0.0,2018-03-05
ret_21d_378706271_roll_mean_5,0.0,2018-03-05
ret_21d_2598185_roll_std_5,0.0,2018-03-05
ret_21d_2598185_roll_mean_5,0.0,2018-03-05
ret_21d_413952933_roll_std_5,0.0,2018-03-05
ret_21d_413952933_roll_mean_5,0.0,2018-03-05
ret_21d_23349747_roll_std_5,0.0,2018-03-05
ret_21d_23349747_roll_mean_5,0.0,2018-03-05
ret_21d_405156965_roll_std_5,0.0,2018-03-05
ret_21d_405156965_roll_mean_5,0.0,2018-03-05
ret_21d_2619054_roll_std_5,0.0,2018-03-05
ret_21d_410081172_roll_mean_5,0.0,2018-03-05
ret_21d_410081172_roll_std_5,0.0,2018-03-05
ret_21d_62624571_roll_mean_5,0.0,2018-03-05
ret_21d_667996801_roll_mean_5,0.0,2018-03-05
ret_21d_2587004_roll_std_5,0.0,2018-03-05
ret_21d_2587004_roll_mean_5,0.0,2018-03-05
ret_21d_144186892_roll_std_5,0.0,2018-03-05
ret_21d_144186892_roll_mean_5,0.0,2018-03-05
ret_21d_677853450_roll_mean_5,0.0,2018-03-05
ret_21d_262301231_roll_std_5,0.0,2018-03-05
ret_21d_262301231_roll_mean_5,0.0,2018-03-05
ret_21d_667996801_roll_std_5,0.0,2018-03-05
ret_21d_2636693_roll_std_5,0.0,2018-03-05
ret_21d_325920331_roll_std_5,0.0,2018-03-05
ret_21d_2636693_roll_mean_5,0.0,2018-03-05
ret_21d_2630079_roll_std_5,0.0,2018-03-05
ret_21d_2630079_roll_mean_5,0.0,2018-03-05
ret_21d_378705762_roll_std_5,0.0,2018-03-05
ret_21d_378705762_roll_mean_5,0.0,2018-03-05
ret_21d_104552804_roll_std_5,0.0,2018-03-05
ret_21d_104552804_roll_mean_5,0.0,2018-03-05
ret_21d_247027084_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2662357_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2662357_roll_std_5,0.0,2018-03-05
ret_21d_49304913_roll_mean_5,0.0,2018-03-05
ret_21d_49304913_roll_std_5,0.0,2018-03-05
ret_21d_27059648_roll_std_5,0.0,2018-03-05
ret_21d_27059648_roll_mean_5,0.0,2018-03-05
ret_21d_241723349_roll_std_5,0.0,2018-03-05
ret_21d_241723349_roll_mean_5,0.0,2018-03-05
ret_21d_2630730_roll_std_5,0.0,2018-03-05
ret_21d_2630730_roll_mean_5,0.0,2018-03-05
ret_21d_434440757_roll_std_5,0.0,2018-03-05
ret_21d_434440757_roll_mean_5,0.0,2018-03-05
ret_21d_268423068_roll_std_5,0.0,2018-03-05
ret_21d_268423068_roll_mean_5,0.0,2018-03-05
ret_21d_2587089_roll_std_5,0.0,2018-03-05
ret_21d_2587089_roll_mean_5,0.0,2018-03-05
ret_21d_383176829_roll_std_5,0.0,2018-03-05
ret_21d_383176829_roll_mean_5,0.0,2018-03-05
ret_21d_207426776_roll_std_5,0.0,2018-03-05
ret_21d_207426776_roll_mean_5,0.0,2018-03-05
ret_21d_134721329_roll_mean_5,0.0,2018-03-05
ret_21d_247027084_roll_mean_5,0.0,2018-03-05
ret_21d_325920331_roll_mean_5,0.0,2018-03-05
ret_21d_62624571_roll_std_5,0.0,2018-03-05
ret_21d_413015367_roll_mean_5,0.0,2018-03-05
ret_21d_2661158_roll_mean_5,0.0,2018-03-05
ret_21d_133184870_roll_std_5,0.0,2018-03-05
ret_21d_133184870_roll_mean_5,0.0,2018-03-05
ret_21d_269964116_roll_std_5,0.0,2018-03-05
ret_21d_269964116_roll_mean_5,0.0,2018-03-05
ret_21d_22036506_roll_std_5,0.0,2018-03-05
ret_21d_22036506_roll_mean_5,0.0,2018-03-05
ret_21d_413015367_roll_std_5,0.0,2018-03-05
ret_21d_249956494_roll_mean_5,0.0,2018-03-05
ret_21d_2607670_roll_std_5,0.0,2018-03-05
ret_21d_126940574_roll_std_5,0.0,2018-03-05
ret_21d_126940574_roll_mean_5,0.0,2018-03-05
ret_21d_240356503_roll_std_5,0.0,2018-03-05
ret_21d_240356503_roll_mean_5,0.0,2018-03-05
ret_21d_270404072_roll_std_5,0.0,2018-03-05
ret_21d_270404072_roll_mean_5,0.0,2018-03-05
ret_21d_336752717_roll_std_5,0.0,2018-03-05
ret_21d_336752717_roll_mean_5,0.0,2018-03-05
ret_21d_2661158_roll_std_5,0.0,2018-03-05
ret_21d_21919882_roll_mean_5,0.0,2018-03-05
ret_21d_21919882_roll_std_5,0.0,2018-03-05
ret_21d_7958855_roll_mean_5,0.0,2018-03-05
ret_21d_2607670_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_404432214_roll_std_5,0.0,2018-03-05
financials_4430_ytd_404432214_roll_mean_5,0.0,2018-03-05
ret_21d_22813859_roll_std_5,0.0,2018-03-05
ret_21d_22813859_roll_mean_5,0.0,2018-03-05
ret_21d_171065391_roll_std_5,0.0,2018-03-05
ret_21d_171065391_roll_mean_5,0.0,2018-03-05
ret_21d_2666883_roll_mean_5,0.0,2018-03-05
ret_21d_2626322_roll_std_5,0.0,2018-03-05
ret_21d_325920326_roll_std_5,0.0,2018-03-05
ret_21d_325920326_roll_mean_5,0.0,2018-03-05
ret_21d_2639318_roll_std_5,0.0,2018-03-05
ret_21d_2639318_roll_mean_5,0.0,2018-03-05
ret_21d_171951645_roll_std_5,0.0,2018-03-05
ret_21d_171951645_roll_mean_5,0.0,2018-03-05
ret_21d_433925520_roll_mean_5,0.0,2018-03-05
ret_21d_7958855_roll_std_5,0.0,2018-03-05
ret_21d_260949221_roll_mean_5,0.0,2018-03-05
ret_21d_2617250_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_11186432_roll_std_5,0.0,2018-03-05
ret_21d_8591648_roll_mean_5,0.0,2018-03-05
ret_21d_2624596_roll_mean_5,0.0,2018-03-05
ret_21d_275317449_roll_std_5,0.0,2018-03-05
ret_21d_275317449_roll_mean_5,0.0,2018-03-05
ret_21d_2599381_roll_mean_5,0.0,2018-03-05
ret_21d_266518872_roll_std_5,0.0,2018-03-05
ret_21d_266518872_roll_mean_5,0.0,2018-03-05
ret_21d_2589381_roll_std_5,0.0,2018-03-05
ret_21d_2589381_roll_mean_5,0.0,2018-03-05
ret_21d_2661992_roll_std_5,0.0,2018-03-05
ret_21d_2613632_roll_mean_5,0.0,2018-03-05
ret_21d_2661992_roll_mean_5,0.0,2018-03-05
ret_21d_10090310_roll_std_5,0.0,2018-03-05
ret_21d_10090310_roll_mean_5,0.0,2018-03-05
ret_21d_231688248_roll_std_5,0.0,2018-03-05
ret_21d_231688248_roll_mean_5,0.0,2018-03-05
ret_21d_2630498_roll_std_5,0.0,2018-03-05
ret_21d_2630498_roll_mean_5,0.0,2018-03-05
ret_21d_48945042_roll_std_5,0.0,2018-03-05
ret_21d_2624596_roll_std_5,0.0,2018-03-05
ret_21d_2613632_roll_std_5,0.0,2018-03-05
ret_21d_2666022_roll_std_5,0.0,2018-03-05
ret_21d_260152468_roll_mean_5,0.0,2018-03-05
ret_21d_412581413_roll_std_5,0.0,2018-03-05
ret_21d_412581413_roll_mean_5,0.0,2018-03-05
ret_21d_1790506691_roll_std_5,0.0,2018-03-05
ret_21d_1790506691_roll_mean_5,0.0,2018-03-05
ret_21d_2599232_roll_std_5,0.0,2018-03-05
ret_21d_2599232_roll_mean_5,0.0,2018-03-05
ret_21d_2635438_roll_mean_5,0.0,2018-03-05
ret_21d_260152468_roll_std_5,0.0,2018-03-05
financials_4430_ytd_2586546_roll_std_5,0.0,2018-03-05
ret_21d_36844573_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2586546_roll_mean_5,0.0,2018-03-05
ret_21d_31311131_roll_std_5,0.0,2018-03-05
ret_21d_31311131_roll_mean_5,0.0,2018-03-05
ret_21d_2627550_roll_std_5,0.0,2018-03-05
ret_21d_2627550_roll_mean_5,0.0,2018-03-05
ret_21d_3602466_roll_std_5,0.0,2018-03-05
ret_21d_3602466_roll_mean_5,0.0,2018-03-05
ret_21d_36844573_roll_std_5,0.0,2018-03-05
ret_21d_48945042_roll_mean_5,0.0,2018-03-05
ret_21d_2591063_roll_mean_5,0.0,2018-03-05
ret_21d_2643241_roll_std_5,0.0,2018-03-05
ret_21d_2661192_roll_mean_5,0.0,2018-03-05
ret_21d_28942786_roll_mean_5,0.0,2018-03-05
ret_21d_69023557_roll_std_5,0.0,2018-03-05
ret_21d_69023557_roll_mean_5,0.0,2018-03-05
ret_21d_2624252_roll_std_5,0.0,2018-03-05
ret_21d_2624252_roll_mean_5,0.0,2018-03-05
ret_21d_2652214_roll_std_5,0.0,2018-03-05
ret_21d_2652214_roll_mean_5,0.0,2018-03-05
ret_21d_2661192_roll_std_5,0.0,2018-03-05
ret_21d_331296793_roll_mean_5,0.0,2018-03-05
ret_21d_2643241_roll_mean_5,0.0,2018-03-05
ret_21d_216959685_roll_std_5,0.0,2018-03-05
ret_21d_216959685_roll_mean_5,0.0,2018-03-05
ret_21d_280761125_roll_std_5,0.0,2018-03-05
ret_21d_280761125_roll_mean_5,0.0,2018-03-05
ret_21d_34896814_roll_std_5,0.0,2018-03-05
ret_21d_34896814_roll_mean_5,0.0,2018-03-05
ret_21d_2614202_roll_std_5,0.0,2018-03-05
ret_21d_2614202_roll_mean_5,0.0,2018-03-05
ret_21d_28942786_roll_std_5,0.0,2018-03-05
ret_21d_2636487_roll_mean_5,0.0,2018-03-05
ret_21d_2636487_roll_std_5,0.0,2018-03-05
ret_21d_416056350_roll_mean_5,0.0,2018-03-05
ret_21d_2589491_roll_std_5,0.0,2018-03-05
ret_21d_2589491_roll_mean_5,0.0,2018-03-05
ret_21d_235922038_roll_mean_5,0.0,2018-03-05
ret_21d_275052908_roll_mean_5,0.0,2018-03-05
ret_21d_260217728_roll_std_5,0.0,2018-03-05
ret_21d_260217728_roll_mean_5,0.0,2018-03-05
ret_21d_290977533_roll_std_5,0.0,2018-03-05
ret_21d_290977533_roll_mean_5,0.0,2018-03-05
ret_21d_34384837_roll_std_5,0.0,2018-03-05
ret_21d_34384837_roll_mean_5,0.0,2018-03-05
ret_21d_2649106_roll_std_5,0.0,2018-03-05
ret_21d_2649106_roll_mean_5,0.0,2018-03-05
ret_21d_2592050_roll_std_5,0.0,2018-03-05
ret_21d_2592050_roll_mean_5,0.0,2018-03-05
ret_21d_2659551_roll_std_5,0.0,2018-03-05
ret_21d_2659551_roll_mean_5,0.0,2018-03-05
ret_21d_416056350_roll_std_5,0.0,2018-03-05
financials_45904_ytd_2586910_roll_mean_5,0.0,2018-03-05
financials_45904_ytd_2586910_roll_std_5,0.0,2018-03-05
financials_1103_ytd_2586910_roll_mean_5,0.0,2018-03-05
ret_21d_2655971_roll_std_5,0.0,2018-03-05
ret_21d_24673565_roll_std_5,0.0,2018-03-05
ret_21d_24673565_roll_mean_5,0.0,2018-03-05
ret_21d_217681624_roll_mean_5,0.0,2018-03-05
ret_21d_2661138_roll_mean_5,0.0,2018-03-05
ret_21d_2664468_roll_std_5,0.0,2018-03-05
ret_21d_2664468_roll_mean_5,0.0,2018-03-05
ret_21d_225387867_roll_std_5,0.0,2018-03-05
ret_21d_225387867_roll_mean_5,0.0,2018-03-05
ret_21d_2655971_roll_mean_5,0.0,2018-03-05
ret_21d_2661302_roll_std_5,0.0,2018-03-05
ret_21d_115907529_roll_std_5,0.0,2018-03-05
ret_21d_115907529_roll_mean_5,0.0,2018-03-05
ret_21d_2587209_roll_std_5,0.0,2018-03-05
ret_21d_2626802_roll_std_5,0.0,2018-03-05
ret_21d_2626802_roll_mean_5,0.0,2018-03-05
ret_21d_2636469_roll_std_5,0.0,2018-03-05
ret_21d_2636469_roll_mean_5,0.0,2018-03-05
ret_21d_99930372_roll_std_5,0.0,2018-03-05
ret_21d_1892183070_roll_mean_5,0.0,2018-03-05
