date,weights,portfolio_return,prediction,actual_return
2022-07-18,{'primary_asset': np.float32(0.02)},0.0027278379045088423,0.052803323,0.17925322912162828
2022-07-19,{'primary_asset': np.float32(0.02)},0.002835000124527625,0.048002806,0.1469795456863021
2022-07-20,{'primary_asset': np.float32(0.02)},0.0027961643299627852,0.015112883,0.11949709844168525
2022-07-21,{'primary_asset': np.float32(0.02)},0.0025005903443163333,0.013471108,0.054341878636939615
2022-07-22,{'primary_asset': np.float32(0.012619909)},0.0013134947264283926,0.010760479,0.04533403484062348
2022-07-25,{},0.0,0.003621919,0.05568521020635267
2022-07-26,{},0.0,-0.0005894841,0.050315351572380054
2022-07-27,{'primary_asset': np.float32(-0.02)},-0.0011206594286907372,-0.013669504,0.04948838825132068
2022-07-28,{'primary_asset': np.float32(-0.02)},-0.0008803459818772221,-0.022136943,-0.005736484409295145
2022-07-29,{'primary_asset': np.float32(-0.02)},-0.0006436802751855761,-0.019739717,-0.01383239315476076
2022-08-01,{'primary_asset': np.float32(-0.02)},-0.00025023481899490055,-0.034612022,-0.04267615603986407
2022-08-02,{'primary_asset': np.float32(-0.02)},0.00011613354423405486,-0.030259777,-0.04127674128210161
2022-08-03,{'primary_asset': np.float32(-0.02)},0.0004931406956559597,-0.03176654,-0.044763401710847174
2022-08-04,{'primary_asset': np.float32(-0.02)},0.0007996039772273823,-0.04111125,-0.0823523065146479
2022-08-05,{'primary_asset': np.float32(-0.02)},0.0011237437149316184,-0.040769063,-0.0948673293920918
2022-08-08,{'primary_asset': np.float32(-0.02)},0.0013930426656101754,-0.032720204,-0.1100008952143285
2022-08-09,{'primary_asset': np.float32(-0.02)},0.0014434760533344126,-0.03144155,-0.05388508849497943
2022-08-10,{'primary_asset': np.float32(-0.02)},0.0015318549096857887,-0.032789268,-0.0668581162925465
2022-08-11,{'primary_asset': np.float32(-0.02)},0.0013615098028585302,-0.039579917,-0.039766028855955815
2022-08-12,{'primary_asset': np.float32(-0.02)},0.0012247316466888322,-0.041334804,-0.06067278958535976
2022-08-15,{'primary_asset': np.float32(-0.02)},0.0010973536145696258,-0.023405803,-0.07815638647274666
2022-08-16,{'primary_asset': np.float32(-0.02)},0.0012478760783742715,-0.022143196,-0.09151570528725068
2022-08-17,{'primary_asset': np.float32(-0.02)},0.0013472838373611324,-0.017399564,-0.09171005659474589
2022-08-18,{'primary_asset': np.float32(-0.02)},0.0014752639392901063,-0.023673847,-0.07176105505334386
2022-08-19,{'primary_asset': np.float32(-0.02)},0.001420539816985239,-0.031353272,-0.04699175870334811
2022-08-22,{'primary_asset': np.float32(-0.02)},0.0013291448563578696,-0.02922349,-0.05530764580519513
2022-08-23,{'primary_asset': np.float32(-0.02)},0.0013065271700342432,-0.027668102,-0.0858612835799579
2022-08-24,{'primary_asset': np.float32(-0.02)},0.0013123314193001845,-0.044365168,-0.093161118943665
2022-08-25,{'primary_asset': np.float32(-0.02)},0.0013874316912907475,-0.043665614,-0.09053612347064008
2022-08-26,{'primary_asset': np.float32(-0.02)},0.001432180672154381,-0.03446977,-0.0581790041693109
2022-08-29,{'primary_asset': np.float32(-0.02)},0.0014667209237058099,-0.038984563,-0.06394270888606102
2022-08-30,{'primary_asset': np.float32(-0.02)},0.00138108580677498,-0.042181764,-0.06445250386872693
2022-08-31,{'primary_asset': np.float32(-0.02)},0.0011880089587718741,-0.041666523,-0.044891905863987565
2022-09-01,{'primary_asset': np.float32(-0.02)},0.0009891250667512983,-0.044672787,-0.04081514935414573
2022-09-02,{'primary_asset': np.float32(-0.02)},0.000852313578473599,-0.02795164,-0.0239761313353923
2022-09-06,{'primary_asset': np.float32(-0.02)},0.0005799915334584895,-0.014747472,0.004137803889434421
2022-09-07,{'primary_asset': np.float32(-0.02)},0.00047231110453088167,-0.0123297945,-0.0375323960351137
2022-09-08,{'primary_asset': np.float32(-0.02)},0.0005742463765114812,-0.023218088,-0.07037572442874518
2022-09-09,{'primary_asset': np.float32(-0.02)},0.0006729561612530048,-0.022185432,-0.06549259609111052
2022-09-12,{'primary_asset': np.float32(-0.02)},0.0007820873077972367,-0.023006128,-0.05125891858126809
2022-09-13,{'primary_asset': np.float32(-0.02)},0.001100655995480331,-0.024972951,-0.07550436981148048
2022-09-14,{'primary_asset': np.float32(-0.02)},0.001106743274311331,-0.036492016,-0.03905421577687895
2022-09-15,{'primary_asset': np.float32(-0.02)},0.0009792112456989536,-0.034030993,-0.03849271656301014
2022-09-16,{'primary_asset': np.float32(-0.02)},0.000748031851025783,-0.030108068,-0.007697746131002271
2022-09-19,{'primary_asset': np.float32(-0.02)},0.0006890076586310592,-0.029262802,-0.036502870152763794
2022-09-20,{'primary_asset': np.float32(-0.02)},0.0005009813133784659,-0.032166723,-0.028497782447653046
2022-09-21,{'primary_asset': np.float32(-0.02)},0.0004566794630054894,-0.02857445,-0.027978752936078908
2022-09-22,{'primary_asset': np.float32(-0.017380016)},0.0001011751356681477,-0.011422207,0.04657040743111904
2022-09-23,{},0.0,0.004337036,0.08925149550390925
2022-09-26,{},0.0,0.009047196,0.10789721844660648
2022-09-27,{},0.0,-0.0011613589,0.1148016889709556
2022-09-28,{},0.0,0.00044118988,0.1384618383289637
2022-09-29,{},0.0,-0.0045436774,0.17101572785476774
2022-09-30,{},0.0,0.0038821902,0.1731303247675374
2022-10-03,{},0.0,0.00015341686,0.14871484360420212
2022-10-04,{},0.0,-0.0043553826,0.1168815752108539
2022-10-05,{'primary_asset': np.float32(-0.02)},-0.0031312876638198866,-0.021565078,0.14807946208780387
2022-10-06,{'primary_asset': np.float32(-0.01743184)},-0.0027540701408559996,-0.012798433,0.1781477224782406
2022-10-07,{'primary_asset': np.float32(-0.015745752)},-0.0029045059761973364,-0.0124044,0.30549057316380634
2022-10-10,{'primary_asset': np.float32(-0.0064006904)},-0.001397372006885617,-0.011599706,0.3179797907235577
2022-10-11,{'primary_asset': np.float32(0.02)},0.005072675391880044,0.06044489,0.3434713277896263
2022-10-12,{'primary_asset': np.float32(0.02)},0.006053911245495801,0.06900492,0.3933884309748259
2022-10-13,{'primary_asset': np.float32(0.02)},0.006669651831493501,0.062451407,0.33208287241838436
2022-10-14,{'primary_asset': np.float32(0.02)},0.0068722005275215345,0.065412365,0.35612774830264377
2022-10-17,{'primary_asset': np.float32(0.02)},0.0069869228607672695,0.07016087,0.34666037467605226
2022-10-18,{'primary_asset': np.float32(0.02)},0.006990164369074892,0.06499341,0.34428170488464543
2022-10-19,{'primary_asset': np.float32(0.02)},0.006880428176183357,0.069205865,0.36595438213874304
2022-10-20,{'primary_asset': np.float32(0.02)},0.007014338057707237,0.07433391,0.3655603435476345
2022-10-21,{'primary_asset': np.float32(0.02)},0.006968336455115243,0.067332275,0.34462734739759127
2022-10-24,{'primary_asset': np.float32(0.02)},0.006783194566358751,0.06094632,0.3003749014523681
2022-10-25,{'primary_asset': np.float32(0.02)},0.006398499000966279,0.037284758,0.24810781138687352
2022-10-26,{'primary_asset': np.float32(0.02)},0.005870861170448341,0.057543878,0.23404492156085221
2022-10-27,{'primary_asset': np.float32(0.02)},0.005147697205949942,0.05743376,0.18476934838204104
2022-10-28,{'primary_asset': np.float32(0.02)},0.004493783982251504,0.040219247,0.18114903781895705
2022-10-31,{'primary_asset': np.float32(0.02)},0.004116247221937337,0.04357007,0.20599070926417526
2022-11-01,{'primary_asset': np.float32(0.02)},0.0038295462257817194,0.04334547,0.17643256074590224
2022-11-02,{'primary_asset': np.float32(0.02)},0.003889843588601012,0.19599192,0.2491192626026132
2022-11-03,{'primary_asset': np.float32(0.02)},0.003958404392307917,0.12144848,0.20190954969188055
2022-11-04,{},0.0,0.0049655386,0.16919392819707058
2022-11-07,{'primary_asset': np.float32(0.008133269)},0.0013967941371759677,0.0129004195,0.08703641870923913
2022-11-08,{},0.0,0.005875597,0.07641888654272457
2022-11-09,{},0.0,0.0033240628,0.036837599444961414
2022-11-10,{},0.0,-0.0052696364,0.041199040778044003
2022-11-11,{'primary_asset': np.float32(-0.017937183)},-0.001092410503980589,-0.019508667,0.03801810075264368
2022-11-14,{'primary_asset': np.float32(-0.012403243)},-0.0005584360598263546,-0.016222512,0.007643323224512233
2022-11-15,{'primary_asset': np.float32(-0.02)},-0.00047381984906296224,-0.030376589,-0.030243099213986414
2022-11-16,{'primary_asset': np.float32(-0.0049604047)},-5.780428457212654e-05,-0.014508551,-0.023351670373622707
2022-11-17,{'primary_asset': np.float32(-0.02)},0.0001565917769029103,-0.029367121,-0.05621459941753955
2022-11-18,{'primary_asset': np.float32(-0.016466612)},0.00035704474265881394,-0.018777372,-0.03124870838179131
2022-11-21,{'primary_asset': np.float32(-0.02)},0.0006136052202163655,-0.030787295,-0.03734323102317824
2022-11-22,{'primary_asset': np.float32(-0.02)},0.0006676590481607098,-0.040267933,-0.04375655650212182
2022-11-23,{'primary_asset': np.float32(-0.02)},0.0006903336232217833,-0.05035012,-0.02902031426559515
2022-11-25,{'primary_asset': np.float32(-0.02)},0.0005325499714881669,-0.0525535,-0.016768685602450564
2022-11-28,{'primary_asset': np.float32(-0.02)},0.0003748804140174524,-0.052647576,0.008168681866934655
2022-11-29,{'primary_asset': np.float32(-0.02)},0.00026277002140813216,-0.04809922,-0.00931563224438253
2022-11-30,{'primary_asset': np.float32(-0.02)},0.00026659938415805174,-0.05553342,-0.044713897210999956
2022-12-01,{'primary_asset': np.float32(-0.02)},0.0002630438946049213,-0.04251918,-0.028131441857444678
2022-12-02,{'primary_asset': np.float32(-0.02)},0.0006046039639313256,-0.032244403,-0.10215870484266729
2022-12-05,{'primary_asset': np.float32(-0.02)},0.0010023353462572586,-0.031823937,-0.09126416593704599
2022-12-06,{'primary_asset': np.float32(-0.02)},0.0011103032402802954,-0.031659964,-0.036307606353459365
2022-12-07,{'primary_asset': np.float32(-0.02)},0.0011617520162728453,-0.03445343,-0.05757609149662986
2022-12-08,{'primary_asset': np.float32(-0.02)},0.0012192549262870982,-0.02601745,-0.04250716968233047
2022-12-09,{},0.0,0.008564542,-0.05034110070044781
2022-12-12,{'primary_asset': np.float32(-0.02)},0.00089605415494657,-0.030790824,-0.06228157543810831
2022-12-13,{},0.0,-0.0061564534,-0.026750445530494514
2022-12-14,{'primary_asset': np.float32(0.005999252)},-0.0002642862883941308,0.01154289,-0.013385734612882245
2022-12-15,{'primary_asset': np.float32(0.02)},-0.0008444999956792194,0.025737526,-0.033366147429643084
2022-12-16,{},0.0,0.00024046988,-0.036172395150630324
2022-12-19,{},0.0,0.009644638,-0.03606206618883821
2022-12-20,{},0.0,0.003388886,-0.029598289775882212
2022-12-21,{'primary_asset': np.float32(0.014198682)},-0.0005409266156753884,0.014222266,-0.030285896634373772
2022-12-22,{'primary_asset': np.float32(0.02)},-0.0006793637933065126,0.028097078,-0.012722304445904314
2022-12-23,{'primary_asset': np.float32(0.02)},-0.0006603389980627442,0.026177978,-0.031416196233378914
2022-12-27,{'primary_asset': np.float32(0.02)},-0.0006528956138270165,0.022865688,-0.0342012200883131
2022-12-28,{'primary_asset': np.float32(0.02)},-0.00064884766753406,0.03006562,-0.028586303180023434
2022-12-29,{'primary_asset': np.float32(0.02)},-0.0005470770647764364,0.05409404,-0.00484324537628031
2022-12-30,{'primary_asset': np.float32(0.02)},-0.0003824951669779099,0.059620332,0.02842317092340035
2023-01-03,{'primary_asset': np.float32(0.02)},-6.230259132587618e-05,0.07696071,0.048631949468845
2023-01-04,{'primary_asset': np.float32(0.02)},0.000532189212702295,0.079759106,0.1144217342407116
2023-01-05,{'primary_asset': np.float32(0.02)},0.0010513290042624146,0.08062011,0.1011986476109262
2023-01-06,{'primary_asset': np.float32(0.02)},0.0011991061125940364,0.07450262,0.03210103253239411
2023-01-09,{'primary_asset': np.float32(0.02)},0.0013042200585195686,0.06879187,0.054701657992153374
2023-01-10,{'primary_asset': np.float32(0.02)},0.0010913135258436629,0.065493,-0.004594684889839419
2023-01-11,{'primary_asset': np.float32(0.02)},0.000605912207062641,0.046112563,-0.006928598166935228
2023-01-12,{'primary_asset': np.float32(0.02)},0.00027308827534500125,0.052515622,0.017992662821717575
2023-01-13,{'primary_asset': np.float32(0.02)},0.00015238188592126602,0.047370646,0.001924434501960788
2023-01-17,{'primary_asset': np.float32(0.02)},-4.585911784144554e-05,0.042588852,0.0051414059437175225
2023-01-18,{'primary_asset': np.float32(0.02)},0.0001951613239410739,0.051445566,0.05566042690259714
2023-01-19,{'primary_asset': np.float32(0.02)},0.0004904780629200285,0.051311098,0.06690058822801431
2023-01-20,{'primary_asset': np.float32(0.02)},0.0006659215539402617,0.046053637,0.06185353655714281
2023-01-23,{'primary_asset': np.float32(0.02)},0.0008950539405420928,0.01391358,0.05920753243279558
2023-01-24,{'primary_asset': np.float32(0.02)},0.0011507824348829065,0.017603358,0.0690735309579153
2023-01-25,{'primary_asset': np.float32(0.02)},0.001270343372527106,0.01990368,0.08555066198174578
2023-01-26,{'primary_asset': np.float32(0.02)},0.001665819584589011,0.01608165,0.16576964345338624
2023-01-27,{'primary_asset': np.float32(0.02)},0.002228592442063625,0.01950512,0.20254675407053468
2023-01-30,{'primary_asset': np.float32(0.02)},0.002786279509514724,0.015645158,0.19862930241188964
2023-01-31,{},0.0,0.0055407356,0.1874945002764628
2023-02-01,{},0.0,0.0022631015,0.1846647147642203
2023-02-02,{'primary_asset': np.float32(-0.011885305)},-0.0022865352025145252,-0.010935096,0.1635816576535501
2023-02-03,{'primary_asset': np.float32(-0.02)},-0.0036371524246593236,-0.014506813,0.14991795145564102
2023-02-06,{},0.0,-0.00783627,0.16201792270300353
2023-02-07,{'primary_asset': np.float32(-0.02)},-0.003448093399499034,-0.020333402,0.1768411226388269
2023-02-08,{'primary_asset': np.float32(-0.02)},-0.0031973908974606813,-0.040888365,0.12198908785372264
2023-02-09,{'primary_asset': np.float32(-0.02)},-0.0032229942073730743,-0.040988762,0.16998248527471801
2023-02-10,{'primary_asset': np.float32(-0.02)},-0.0032583998230636146,-0.039344225,0.1587693555761204
2023-02-13,{'primary_asset': np.float32(-0.02)},-0.0030860396722712092,-0.046774145,0.11892788404176477
2023-02-14,{'primary_asset': np.float32(-0.02)},-0.0029937452095001836,-0.04696552,0.153767506430335
2023-02-15,{'primary_asset': np.float32(-0.02)},-0.003070047787452339,-0.044185985,0.1410647327681354
2023-02-16,{'primary_asset': np.float32(-0.02)},-0.0029715173716023625,-0.039492834,0.1453498807616422
2023-02-17,{'primary_asset': np.float32(-0.02)},-0.0029205204912541687,-0.03616037,0.1460201352041047
2023-02-21,{'primary_asset': np.float32(-0.02)},-0.0031022786923842836,-0.042109895,0.16436743533994655
2023-02-22,{'primary_asset': np.float32(-0.02)},-0.003092599872350002,-0.0322148,0.15134780136767997
2023-02-23,{'primary_asset': np.float32(-0.018062318)},-0.0028166813603060195,-0.030195672,0.14762679812473006
2023-02-24,{'primary_asset': np.float32(-0.02)},-0.0030635068962758796,-0.036062,0.13151457122394744
2023-02-27,{'primary_asset': np.float32(-0.02)},-0.0028545770247996303,-0.034340154,0.09378766616755554
2023-02-28,{'primary_asset': np.float32(-0.019563781)},-0.0023322246099860135,-0.031863835,0.0467798758648071
2023-03-01,{'primary_asset': np.float32(-0.018615821)},-0.0018745764562782526,-0.031032454,0.058781216360904026
2023-03-02,{'primary_asset': np.float32(-0.018916165)},-0.0015607945518969365,-0.031118415,0.056692416665203665
2023-03-03,{'primary_asset': np.float32(-0.02)},-0.001257926197163936,-0.034081206,0.033440381334483744
2023-03-06,{'primary_asset': np.float32(-0.02)},-0.0008961469240847301,-0.042936303,0.003342845876154842
2023-03-07,{},0.0,0.003344271,0.0029190829704782264
2023-03-08,{},0.0,0.005381204,-0.006020886828279158
2023-03-09,{},0.0,0.0057666353,0.03367609923439374
2023-03-10,{'primary_asset': np.float32(0.0071253395)},0.00012392952613655172,0.01867206,0.07804680386478405
2023-03-13,{},0.0,0.0083034,0.07484950141232394
2023-03-14,{'primary_asset': np.float32(0.02)},0.000971267137630212,0.028467752,0.08726527207894905
2023-03-15,{'primary_asset': np.float32(0.02)},0.001364249280589004,0.03153726,0.09222465110737779
2023-03-16,{'primary_asset': np.float32(0.009119645)},0.0006649927157190104,0.01826565,0.05720731217120231
2023-03-17,{'primary_asset': np.float32(0.01238393)},0.0009001776002598676,0.017075015,0.0768991043735432
2023-03-20,{'primary_asset': np.float32(0.004262122)},0.0003079873567969873,0.01000842,0.07271120409715376
2023-03-21,{},0.0,0.0043824916,0.08054731988716232
2023-03-22,{'primary_asset': np.float32(-0.012479013)},-0.0009834534573250056,-0.016673543,0.0816780310142671
2023-03-23,{},0.0,-0.0052205888,0.07184855101525997
2023-03-24,{},0.0,-0.0076317247,0.049270012332931615
2023-03-27,{},0.0,-0.0023588021,0.022377066062181546
2023-03-28,{},0.0,0.00022447726,0.036221667513298084
2023-03-29,{},0.0,0.004053626,0.03285098791130175
2023-03-30,{},0.0,-0.009530555,0.024896699453858424
2023-03-31,{'primary_asset': np.float32(-0.010983839)},-0.0003492396117841843,-0.014812974,0.01763243025386929
2023-04-03,{'primary_asset': np.float32(-0.015674837)},-0.00043920359368454,-0.018144764,0.003496512209651015
2023-04-04,{'primary_asset': np.float32(-0.009747494)},-0.00032743621844730534,-0.02033984,0.06408255065664428
2023-04-05,{'primary_asset': np.float32(-0.01305529)},-0.0006352047216230092,-0.02353934,0.10816664745906088
2023-04-06,{'primary_asset': np.float32(-0.0023557704)},-0.00012756836734764335,-0.010066386,0.05237907137867887
2023-04-10,{'primary_asset': np.float32(-0.0045619286)},-0.00025525384340465676,-0.013604963,0.026640498553731753
2023-04-11,{'primary_asset': np.float32(-0.02)},-0.0011899721147684923,-0.026992017,0.0212242673662544
2023-04-12,{'primary_asset': np.float32(-0.0067453687)},-0.0003063878430643911,-0.0147228455,-0.006300702540413601
2023-04-13,{'primary_asset': np.float32(-0.0039174356)},-7.834131038291756e-05,-0.011202137,-0.018952582768523824
2023-04-14,{'primary_asset': np.float32(-0.016387377)},-7.935600119286681e-05,-0.022565858,-0.02339893992844909
2023-04-17,{'primary_asset': np.float32(-0.0037221345)},3.5315515660038815e-05,-0.010484009,-0.0450119113042126
2023-04-18,{},0.0,0.0018693195,-0.054148725992554395
2023-04-19,{'primary_asset': np.float32(0.02)},-0.0008740994516269997,0.028780894,-0.052012707870181044
2023-04-20,{'primary_asset': np.float32(0.008189155)},-0.00044311109808533585,0.013076843,-0.0709752328345785
2023-04-21,{'primary_asset': np.float32(0.012595572)},-0.0008406047847936865,0.01566473,-0.08654202855217304
2023-04-24,{'primary_asset': np.float32(0.02)},-0.0014834844079056738,0.029480297,-0.0821924150893064
2023-04-25,{'primary_asset': np.float32(0.01171524)},-0.0009470349594882347,0.016710775,-0.08746693322051144
2023-04-26,{'primary_asset': np.float32(0.01936287)},-0.001561895769834593,0.021408528,-0.0511457603210837
2023-04-27,{'primary_asset': np.float32(0.02)},-0.0016590322814899995,0.031829022,-0.08241094253275039
2023-04-28,{'primary_asset': np.float32(0.02)},-0.0017045085141224993,0.029251888,-0.09791108696441624
2023-05-01,{'primary_asset': np.float32(0.02)},-0.001819158991104504,0.02985029,-0.11085503497546709
2023-05-02,{'primary_asset': np.float32(0.02)},-0.001841246451672788,0.039986596,-0.09298879848600572
2023-05-03,{'primary_asset': np.float32(0.02)},-0.0018923529411981961,0.04517788,-0.06392238298801559
2023-05-04,{'primary_asset': np.float32(0.02)},-0.0018938848187409565,0.033416122,-0.08279391192700049
2023-05-05,{'primary_asset': np.float32(-0.02)},0.0016866774179874855,-0.0415564,-0.09610923547266766
2023-05-08,{'primary_asset': np.float32(0.010770877)},-0.0008223265256336465,0.011277612,-0.020921780280731703
2023-05-09,{'primary_asset': np.float32(0.013176972)},-0.0008179968283239022,0.0124461595,-0.021641459674216736
2023-05-10,{'primary_asset': np.float32(0.01893347)},-0.0009832352795740465,0.0145013,-0.01318895053854592
2023-05-11,{'primary_asset': np.float32(0.02)},-0.0007216031126102828,0.017571935,-0.0035393562914399664
2023-05-12,{'primary_asset': np.float32(0.00897804)},-0.00010681200253750056,0.011691408,0.0248064010158054
2023-05-15,{},0.0,-0.0028280553,0.012459386217328913
2023-05-16,{},0.0,0.0032596458,0.033311333725897146
2023-05-17,{},0.0,0.0043247314,0.04739859783615935
2023-05-18,{},0.0,0.0039094053,0.04627520490295718
2023-05-19,{},0.0,0.003234118,0.08779560472090708
2023-05-22,{},0.0,0.009449086,0.057671304285485975
2023-05-23,{},0.0,0.006196789,0.059914892784929105
2023-05-24,{'primary_asset': np.float32(0.012392749)},0.0007684960802575167,0.014260254,0.08340175147827604
2023-05-25,{'primary_asset': np.float32(0.02)},0.0013326892442907072,0.0161431,0.06938876517730062
2023-05-26,{'primary_asset': np.float32(0.02)},0.0011950425586657193,0.016388318,0.0533839325454993
2023-05-30,{'primary_asset': np.float32(0.02)},0.0013170113090895084,0.01789602,0.08816349257298683
2023-05-31,{'primary_asset': np.float32(0.02)},0.0014276474821378598,0.022343243,0.0875739366652447
2023-06-01,{'primary_asset': np.float32(0.02)},0.0013840938358866308,0.015122234,0.07251333967209385
2023-06-02,{'primary_asset': np.float32(0.02)},0.0011938077605462116,0.026849112,0.021817245278889483
2023-06-05,{'primary_asset': np.float32(0.02)},0.0011424849356581606,0.019653806,0.04055322603669793
2023-06-06,{},0.0,0.0033271366,0.01798817400918453
2023-06-07,{'primary_asset': np.float32(-0.02)},-0.0007232810878678983,-0.015251458,0.0029482910845164815
2023-06-08,{},0.0,-0.006871015,0.012223941585714097
2023-06-09,{'primary_asset': np.float32(-0.017305192)},-0.00040541505779711226,-0.010542519,0.018423197633407228
2023-06-12,{},0.0,-0.0064373678,0.022379715861271625
2023-06-13,{},0.0,-0.008064909,0.02501910232934543
2023-06-14,{},0.0,-0.00020470921,0.10648455266295313
2023-06-15,{},0.0,0.0072037512,0.10639396543836777
2023-06-16,{},0.0,0.00923261,0.07856417900800916
2023-06-20,{'primary_asset': np.float32(0.02)},0.0014059192079281697,0.018627904,0.06001801032679337
2023-06-21,{},0.0,0.007742691,0.01013622918899282
2023-06-22,{'primary_asset': np.float32(0.02)},0.0011419720947833383,0.02326215,0.05538064604217838
2023-06-23,{'primary_asset': np.float32(0.02)},0.0009634513653018373,0.031705387,0.06176378207043015
2023-06-26,{'primary_asset': np.float32(0.02)},0.0008881231075976194,0.03142277,0.05973211416102526
2023-06-27,{'primary_asset': np.float32(0.02)},0.0008387371882234767,0.02206168,0.047671530207292395
2023-06-28,{'primary_asset': np.float32(0.02)},0.0011233649350797913,0.018646855,0.08129316749355299
2023-06-29,{'primary_asset': np.float32(0.02)},0.0012534630209830758,0.015122199,0.08790516824497915
2023-06-30,{'primary_asset': np.float32(0.02)},0.0014320462227668238,0.015217949,0.10640958351427864
2023-07-03,{'primary_asset': np.float32(0.02)},0.0015820523721722262,0.0146990605,0.09723365235060051
2023-07-05,{'primary_asset': np.float32(0.02)},0.0018479715062668046,0.015317426,0.11415131521687605
2023-07-06,{'primary_asset': np.float32(0.02)},0.0016740424697665782,0.012505393,0.03781090739659214
2023-07-07,{'primary_asset': np.float32(0.02)},0.0012670053024009884,0.018966269,-0.013854125870915812
2023-07-10,{'primary_asset': np.float32(0.02)},0.0008836201964656611,0.019448288,0.010563304888115521
2023-07-11,{'primary_asset': np.float32(0.02)},0.00044104887800382794,0.014677916,-0.013409179737917781
2023-07-12,{},0.0,0.007969945,-0.03367931797711873
2023-07-13,{'primary_asset': np.float32(0.02)},-0.00042261632326264084,0.013769867,-0.030274764552135784
2023-07-14,{},0.0,0.0068135345,-0.03445383485917425
2023-07-17,{},0.0,0.00049821293,-0.09362654665662289
2023-07-18,{},0.0,-0.008514406,-0.09959549498191327
2023-07-19,{'primary_asset': np.float32(-0.02)},0.0014106897829565372,-0.01432717,-0.11972181249937208
2023-07-20,{'primary_asset': np.float32(-0.02)},0.0016729491157605194,-0.011826294,-0.0958395992186196
2023-07-21,{'primary_asset': np.float32(-0.02)},0.001822742094539468,-0.01060595,-0.07190208039094491
2023-07-24,{},0.0,-0.009500691,-0.1011702540994119
2023-07-25,{},0.0,-0.007358291,-0.08807506214019754
2023-07-26,{},0.0,-0.00056094874,-0.10396538161514966
2023-07-27,{},0.0,-0.0038910764,-0.08820749674529732
2023-07-28,{},0.0,0.0041393507,-0.11381921417009987
2023-07-31,{'primary_asset': np.float32(0.02)},-0.002075475476601065,0.017224856,-0.09980172614990467
2023-08-01,{'primary_asset': np.float32(0.02)},-0.0021088848142996504,0.017409181,-0.09642739675153303
2023-08-02,{'primary_asset': np.float32(0.02)},-0.002044682081049759,0.014943748,-0.08791469794391604
2023-08-03,{'primary_asset': np.float32(0.008224728)},-0.0007655914929798529,0.01144516,-0.04245754388797061
2023-08-04,{'primary_asset': np.float32(-0.02)},0.0012713192691694846,-0.01790205,-0.01622845959033741
2023-08-07,{'primary_asset': np.float32(-0.02)},0.0006787880299196538,-0.021201748,0.04833108697357944
2023-08-08,{'primary_asset': np.float32(-0.02)},0.00015616706450344785,-0.023679333,0.03422784752289074
2023-08-09,{'primary_asset': np.float32(-0.02)},-0.00035383828397236985,-0.023664016,0.03958664202491541
2023-08-10,{'primary_asset': np.float32(-0.02)},-0.0006304832512711817,-0.013687817,0.02670369948260663
2023-08-11,{'primary_asset': np.float32(-0.02)},-0.0006732733824999256,-0.0150384735,-0.005530926544042961
2023-08-14,{'primary_asset': np.float32(-0.009554588)},-0.0001586681768038954,-0.011113541,-0.03695481086353773
2023-08-15,{'primary_asset': np.float32(-0.02)},-6.298157851423626e-05,-0.016453965,-0.0330592090466857
2023-08-16,{'primary_asset': np.float32(-0.017099975)},0.00018038597945952821,-0.014867716,-0.02890326931975606
2023-08-17,{'primary_asset': np.float32(-0.02)},0.00029633692055521096,-0.017355489,0.005363984052067684
2023-08-18,{'primary_asset': np.float32(-0.02)},0.00024091036835904205,-0.015446356,0.008325711814719266
2023-08-21,{'primary_asset': np.float32(-0.02)},0.0002103168041690143,-0.016190078,-0.02930641964507592
2023-08-22,{'primary_asset': np.float32(-0.02)},0.0003058202526293728,-0.02029863,-0.056935071695442485
2023-08-23,{'primary_asset': np.float32(-0.02)},0.00047187630911294605,-0.018916901,-0.0704172843685599
2023-08-24,{'primary_asset': np.float32(-0.02)},0.0007141969383685964,-0.022284482,-0.05521617461591695
2023-08-25,{'primary_asset': np.float32(-0.02)},0.0010941849358364853,-0.022524878,-0.08667128967560148
2023-08-28,{'primary_asset': np.float32(-0.02)},0.00119655587750305,-0.022160143,-0.05489915563375922
2023-08-29,{'primary_asset': np.float32(-0.02)},0.001253245372339042,-0.021518273,-0.07110744572121772
2023-08-30,{'primary_asset': np.float32(-0.02)},0.0013496096924765569,-0.019106766,-0.09450836494141628
2023-08-31,{'primary_asset': np.float32(-0.02)},0.0015518599489331424,-0.016222272,-0.10577873986022479
2023-09-01,{'primary_asset': np.float32(-0.02)},0.001794652614313911,-0.016222266,-0.14736945737750337
2023-09-05,{'primary_asset': np.float32(-0.02)},0.0020544663468251736,-0.016497528,-0.11985259021339723
2023-09-06,{'primary_asset': np.float32(-0.02)},0.0023248142442598217,-0.0943168,-0.13869442159056647
2023-09-07,{'primary_asset': np.float32(-0.02)},0.002471307042493572,-0.052462246,-0.13113156531844608
2023-09-08,{'primary_asset': np.float32(-0.02)},0.002515202498275118,-0.04344491,-0.11675260405089627
2023-09-11,{'primary_asset': np.float32(-0.02)},0.002258108089828549,-0.037203465,-0.08309585382923423
2023-09-12,{'primary_asset': np.float32(-0.02)},0.0020202946099216377,-0.04035667,-0.060399218907782985
2023-09-13,{'primary_asset': np.float32(-0.02)},0.0017087797830805083,-0.027343173,-0.060815713139559247
2023-09-14,{'primary_asset': np.float32(-0.02)},0.0014154431643481082,-0.044396237,-0.057797408996199943
